from,to,kind,evidence,confidence
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-proactive-engine.service.ts,imports,./key-proactive-engine.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/trust-explanation.service.ts,imports,./trust-explanation.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,imports,./key-cortex-learning.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-session.service.ts,imports,./key-cortex-session.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,imports,./key-cortex-prompt-context.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-tool-loop.service.ts,imports,./key-cortex-tool-loop.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-action-detection.service.ts,imports,./key-cortex-action-detection.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-structured-output.service.ts,imports,./key-cortex-structured-output.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-expertise-lens.service.ts,imports,./key-cortex-expertise-lens.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-mood-detection.service.ts,imports,./key-cortex-mood-detection.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-suggestion.service.ts,imports,./key-cortex-suggestion.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-genome-context.service.ts,imports,./key-cortex-genome-context.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-system-prompt.service.ts,imports,./key-cortex-system-prompt.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-quality.service.ts,imports,./key-cortex-quality.service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-reasoning.types.ts,imports,./key-cortex-reasoning.types,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/unified-memory.types.ts,imports,./unified-memory.types,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,injects,ModelGatewayService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/core/redis/redis.service.ts,injects,RedisService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,injects,KeyCortexPersonalityService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-context.service.ts,injects,KeyCortexContextService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-actions.service.ts,injects,KeyCortexActionsService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-session.service.ts,injects,KeyCortexSessionService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,injects,KeyCortexPromptContextService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-tool-loop.service.ts,injects,KeyCortexToolLoopService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-action-detection.service.ts,injects,KeyCortexActionDetectionService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-suggestion.service.ts,injects,KeyCortexSuggestionService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-genome-context.service.ts,injects,KeyCortexGenomeContextService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-system-prompt.service.ts,injects,KeyCortexSystemPromptService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-structured-output.service.ts,injects,KeyCortexStructuredOutputService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-mood-detection.service.ts,injects,KeyCortexMoodDetectionService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-memory-retrieval.service.ts,injects,KeyCortexMemoryRetrievalService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/adaptive-router.service.ts,injects,AdaptiveRouterService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-connector.service.ts,injects,KeyCortexConnectorService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-command.service.ts,injects,KeyCortexCommandService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-executor.service.ts,injects,KeyCortexExecutorService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-context-v2.service.ts,injects,KeyCortexContextV2Service,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-genome-bridge.service.ts,injects,KeyCortexGenomeBridgeService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-event.service.ts,injects,KeyCortexEventService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-proactive-engine.service.ts,injects,KeyProactiveEngineService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/trust-explanation-wiring.spec.ts,injects,TrustExplanationService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-learning.service.ts,injects,KeyCortexLearningService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-autonomy/autonomy-orchestrator.service.ts,injects,AutonomyOrchestratorService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-tool-registry.service.ts,injects,KeyCortexToolRegistryService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-lifecycle.service.ts,injects,KeyCortexLifecycleService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-quality.service.ts,injects,KeyCortexQualityService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-planner.service.ts,injects,KeyCortexPlannerService,high
apps/server/src/modules/key-cortex/key-cortex-query-pipeline.service.ts,apps/server/src/modules/key-cortex/key-cortex-expertise-lens.service.ts,injects,KeyCortexExpertiseLensService,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,@nestjs/event-emitter,imports-external,@nestjs/event-emitter,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,@nestjs/schedule,imports-external,@nestjs/schedule,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,apps/server/src/modules/key-cortex/key-cortex.gateway.ts,imports,./key-cortex.gateway,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,apps/server/src/modules/key-cortex/key-cortex-insight.service.ts,imports,./key-cortex-insight.service,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,apps/server/src/core/scheduling/safe-interval.ts,imports,../../core/scheduling/safe-interval,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,apps/server/src/modules/key-cortex/key-cortex.gateway.ts,injects,KeyCortexGateway,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,apps/server/src/modules/key-cortex/key-cortex-insight.service.ts,injects,KeyCortexInsightService,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.action.executed,listens,key.action.executed,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.action.failed,listens,key.action.failed,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.approval.requested,listens,key.approval.requested,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.approval.resolved,listens,key.approval.resolved,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.insight.generated,listens,key.insight.generated,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.alert,listens,key.alert,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.suggestion,listens,key.suggestion,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.health.update,listens,key.health.update,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.reasoning.chunk,listens,key.reasoning.chunk,high
apps/server/src/modules/key-cortex/key-cortex-realtime.service.ts,key.stats.requested,listens,key.stats.requested,high
apps/server/src/modules/key-cortex/key-cortex-reasoning-cost.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/key-cortex/key-cortex-reasoning-cost.spec.ts,apps/server/src/modules/key-cortex/key-cortex-reasoning-engine.service.ts,imports,./key-cortex-reasoning-engine.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning-engine.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-reasoning-engine.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning-engine.service.ts,apps/server/src/modules/ai/ai-usage.service.ts,imports,../ai/ai-usage.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning-engine.service.ts,apps/server/src/modules/key-cortex/key-cortex-context-v2.service.ts,imports,./key-cortex-context-v2.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning-engine.service.ts,apps/server/src/modules/ai/ai-usage.service.ts,injects,AiUsageService,high
apps/server/src/modules/key-cortex/key-cortex-reasoning-engine.service.ts,apps/server/src/modules/key-cortex/key-cortex-context-v2.service.ts,injects,KeyCortexContextV2Service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,../ai/model-gateway.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/ai/ai-memory.service.ts,imports,../ai/ai-memory.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/ai/semantic-memory.service.ts,imports,../ai/semantic-memory.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/core/redis/redis.service.ts,imports,../../core/redis/redis.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/key-cortex/key-cortex.types.ts,imports,./key-cortex.types,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/key-cortex/key-cortex-personality.service.ts,imports,./key-cortex-personality.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/key-cortex/key-cortex-context.service.ts,imports,./key-cortex-context.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/key-cortex/key-cortex-actions.service.ts,imports,./key-cortex-actions.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/key-cortex/adaptive-router.service.ts,imports,./adaptive-router.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/key-cortex/key-cortex-session.service.ts,imports,./key-cortex-session.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/key-cortex/key-cortex-prompt-context.service.ts,imports,./key-cortex-prompt-context.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/key-cortex/key-cortex-tool-loop.service.ts,imports,./key-cortex-tool-loop.service,high
apps/server/src/modules/key-cortex/key-cortex-reasoning.service.ts,apps/server/src/modules/key-cortex/key-cortex-action-detection.service.ts,imports,./key-cortex-action-detection.service,high
